,state,state_enabling_act,trust_name,managing_agency,university,acres,gis_acres,rights_type,county,township,range,section,aliquot,data_source,geometry
661,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,14.1,12.87,surface+subsurface,Cook,64.0,1.0,4.0,NWNE,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((699012.8768999996 5326663.040899999, 699416.9934 5326681.047800001, 699424.6414999999 5326597.8605, 699197.3563999999 5326549.5814, 699047.0078999996 5326471.506200001, 699024.8614999996 5326471.0085, 699012.8768999996 5326663.040899999))"
662,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,22.85,22.69,surface+subsurface,Cook,64.0,1.0,4.0,NENW,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((698993.9205 5326662.819, 699012.8768999996 5326663.040899999, 699024.8614999996 5326471.0085, 698945.9914999995 5326469.236099999, 698943.1814000001 5326533.7774, 698900.7029999997 5326552.762499999, 698879.3004000001 5326454.7201000005, 698799.4720000001 5326351.961200001, 698799.068 5326351.4410999995, 698635.1431999998 5326340.6216, 698635.0669 5326341.6094, 698611.7456 5326643.4406, 698838.8550000004 5326659.024599999, 698927.3501000004 5326596.835000001, 698977.4123 5326646.984099999, 698993.9205 5326662.819))"
663,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,31.05,29.48,surface+subsurface,Cook,64.0,1.0,4.0,NWNW,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((698213.0955999997 5326616.107100001, 698611.7456 5326643.4406, 698635.0669 5326341.6094, 698635.1431999998 5326340.6216, 698615.5993999997 5326339.331599999, 698611.8176999995 5326340.145500001, 698496.9828000003 5326364.861500001, 698440.5721000005 5326329.3632, 698418.4967 5326315.4716, 698252.8026999999 5326289.953600001, 698249.4698000001 5326317.330600001, 698213.0955999997 5326616.107100001))"
664,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,37.55,40.27,surface+subsurface,Cook,64.0,1.0,4.0,NESW,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((699056.1699999999 5325969.3398, 699078.1546999998 5325617.054199999, 699038.9912 5325614.988600001, 698784.9035999998 5325571.271600001, 698682.0242999997 5325577.975199999, 698665.6085999999 5325946.3188000005, 698662.4351000004 5325987.3924, 698836.8883999996 5325966.422900001, 698938.4733999996 5326003.9176, 699023.9753 5326083.115499999, 699044.6332999999 5326154.1973, 699056.1699999999 5325969.3398))"
665,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,35.0,42.88,surface+subsurface,Cook,64.0,1.0,4.0,NWSE,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((699056.1699999999 5325969.3398, 699480.1283 5325994.329399999, 699495.7222999996 5325592.7524999995, 699499.0719999997 5325506.4855, 699480.7000000002 5325504.3059, 699305.3799999999 5325562.9189, 699257.3831000002 5325581.5736, 699155.5871000001 5325621.1381, 699078.1546999998 5325617.054199999, 699056.1699999999 5325969.3398))"
666,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,31.75,29.41,surface+subsurface,Cook,64.0,1.0,4.0,SWSE,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((699500.8706 5325460.165200001, 699511.1617 5325195.132300001, 699105.6004999997 5325177.250700001, 699087.8563999999 5325461.5909, 699134.9216999998 5325476.179500001, 699353.8481000001 5325485.5571, 699500.8706 5325460.165200001))"
667,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,32.75,37.37,surface+subsurface,Cook,64.0,1.0,4.0,SESE,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((699495.7222999996 5325592.7524999995, 699910.4335000003 5325612.2041, 699916.1031 5325248.4244, 699876.6194000002 5325211.27, 699511.1617 5325195.132300001, 699500.8706 5325460.165200001, 699510.5147000002 5325458.499500001, 699595.2380999997 5325440.803400001, 699765.9654000001 5325486.4461, 699562.6873000003 5325514.0328, 699499.0719999997 5325506.4855, 699495.7222999996 5325592.7524999995))"
668,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,31.25,31.93,surface+subsurface,Cook,64.0,1.0,5.0,NENE,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((697985.7664000001 5326605.349099999, 698213.0955999997 5326616.107100001, 698249.4698000001 5326317.330600001, 698252.8026999999 5326289.953600001, 698067.8464000002 5326283.692600001, 697932.8234999999 5326243.8476, 697839.2511999998 5326241.0887, 697836.0127999997 5326292.901699999, 697821.6540999999 5326522.621099999, 697938.3296999997 5326556.135199999, 697985.7664000001 5326605.349099999))"
669,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,40.0,41.0,surface+subsurface,Cook,62.0,4.0,18.0,NWNE,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((725529.4130999995 5305143.329, 725937.8073000005 5305168.3123, 725939.7940999996 5304762.5571, 725529.3962000003 5304738.2787999995, 725529.4130999995 5305143.329))"
670,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,40.0,41.2,surface+subsurface,Cook,62.0,4.0,18.0,SWNE,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((725529.3962000003 5304738.2787999995, 725939.7940999996 5304762.5571, 725941.7799000004 5304356.7873, 725529.3788000001 5304333.228399999, 725529.3962000003 5304738.2787999995))"
671,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,40.0,40.42,surface+subsurface,Cook,63.0,4.0,24.0,NWNE,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((733231.7599 5313442.4991, 733640.0001999997 5313451.261299999, 733645.4276 5313050.990700001, 733238.3739999998 5313040.166200001, 733231.7599 5313442.4991))"
672,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,40.0,40.3,surface+subsurface,Cook,63.0,4.0,24.0,SWNE,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((733238.3739999998 5313040.166200001, 733645.4276 5313050.990700001, 733650.8543999996 5312650.7061, 733244.9873000002 5312637.8333, 733238.3739999998 5313040.166200001))"
673,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,40.0,40.09,surface+subsurface,Cook,63.0,4.0,24.0,SENE,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((733645.4276 5313050.990700001, 734052.4830999998 5313061.8156, 734056.7220999999 5312663.579, 733650.8543999996 5312650.7061, 733645.4276 5313050.990700001))"
674,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,40.0,39.98,surface+subsurface,Cook,63.0,4.0,24.0,NESE,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((733650.8543999996 5312650.7061, 734056.7220999999 5312663.579, 734060.9587000003 5312265.341700001, 733656.2790999999 5312250.3924, 733650.8543999996 5312650.7061))"
675,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,40.95,42.32,surface+subsurface,Cook,62.0,4.0,2.0,NENE,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((732092.1438999996 5308562.427200001, 732498.1347000003 5308572.2191, 732515.0299000004 5308156.382200001, 732111.8400999997 5308132.778999999, 732092.1438999996 5308562.427200001))"
676,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,41.08,43.71,surface+subsurface,Cook,62.0,4.0,2.0,NWNE,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((731686.1536999997 5308552.663699999, 732092.1438999996 5308562.427200001, 732111.8400999997 5308132.778999999, 731708.6638000002 5308109.1765, 731686.1536999997 5308552.663699999))"
677,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,40.0,42.59,surface+subsurface,Cook,62.0,4.0,2.0,SWNE,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((731708.6638000002 5308109.1765, 732111.8400999997 5308132.778999999, 732131.1824000003 5307710.828, 731730.6503999997 5307675.977499999, 731708.6638000002 5308109.1765))"
678,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,40.0,41.45,surface+subsurface,Cook,62.0,4.0,2.0,SENE,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((732111.8400999997 5308132.778999999, 732515.0299000004 5308156.382200001, 732531.7153000003 5307745.679, 732131.1824000003 5307710.828, 732111.8400999997 5308132.778999999))"
679,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,40.0,41.23,surface+subsurface,Cook,62.0,4.0,2.0,NESE,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((732131.1824000003 5307710.828, 732531.7153000003 5307745.679, 732548.4000000004 5307334.975400001, 732150.517 5307288.9123, 732131.1824000003 5307710.828))"
680,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,40.0,42.36,surface+subsurface,Cook,62.0,4.0,2.0,NWSE,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((731730.6503999997 5307675.977499999, 732131.1824000003 5307710.828, 732150.517 5307288.9123, 731752.6321 5307242.849400001, 731730.6503999997 5307675.977499999))"
681,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,40.0,40.41,surface+subsurface,Cook,62.0,4.0,12.0,NWNW,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((732565.0838000001 5306924.2722, 732969.8180999998 5306958.3939, 732973.4210000001 5306556.044399999, 732565.1754999999 5306521.9362, 732565.0838000001 5306924.2722))"
682,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,38.53,638.24,subsurface,Wilkin,133,47,1,NWNW,,"POLYGON ((228535.92360000033 5139946.240599999, 228520.17289999966 5139542.7368, 228118.67200000025 5139566.4476, 227717.17179999966 5139590.1851, 227315.6727 5139613.9493, 226914.17449999973 5139637.7401, 226929.83970000036 5140041.4836, 226945.5064000003 5140445.227399999, 226961.1741000004 5140848.9706999995, 226976.18539999984 5141235.756999999, 227377.9347000001 5141215.9659, 227779.68400000036 5141196.2017, 228181.43420000002 5141176.4638, 228583.18429999985 5141156.752599999, 228567.4293999998 5140753.2487, 228551.67599999998 5140349.7447, 228535.92360000033 5139946.240599999))"
683,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,38.95,638.24,subsurface,Wilkin,133,47,1,NENW,,"POLYGON ((228535.92360000033 5139946.240599999, 228520.17289999966 5139542.7368, 228118.67200000025 5139566.4476, 227717.17179999966 5139590.1851, 227315.6727 5139613.9493, 226914.17449999973 5139637.7401, 226929.83970000036 5140041.4836, 226945.5064000003 5140445.227399999, 226961.1741000004 5140848.9706999995, 226976.18539999984 5141235.756999999, 227377.9347000001 5141215.9659, 227779.68400000036 5141196.2017, 228181.43420000002 5141176.4638, 228583.18429999985 5141156.752599999, 228567.4293999998 5140753.2487, 228551.67599999998 5140349.7447, 228535.92360000033 5139946.240599999))"
684,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,40.0,40.51,subsurface,Cass,137,30,12,NENW,,"POLYGON ((391096.7274000002 5173258.375700001, 391498.2363 5173254.3616, 391494.4752000002 5172846.3978, 391092.09130000044 5172851.036900001, 391096.7274000002 5173258.375700001))"
685,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,40.0,39.9,subsurface,Cass,139,30,28,NENE,,"POLYGON ((387459.72759999987 5187852.0076, 387860.4891999997 5187844.293299999, 387853.7290000003 5187442.294199999, 387451.90579999983 5187449.847200001, 387459.72759999987 5187852.0076))"
686,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,57.0,57.76,subsurface,Cass,139,30,28,NWNE,,"POLYGON ((387058.9659000002 5187859.748299999, 387459.72759999987 5187852.0076, 387451.90579999983 5187449.847200001, 387449.68539999984 5187335.680600001, 387414.8035000004 5187352.0022, 387201.0416000001 5187273.7501, 387043.01999999955 5187137.5627999995, 387050.0817999998 5187457.400800001, 387058.9659000002 5187859.748299999))"
687,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,40.0,39.94,subsurface,Cass,139,30,28,NENW,,"POLYGON ((386658.2045999998 5187867.5163, 387058.9659000002 5187859.748299999, 387050.0817999998 5187457.400800001, 386648.25820000004 5187464.980799999, 386658.2045999998 5187867.5163))"
688,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,40.0,39.97,subsurface,Cass,139,30,28,NWNW,,"POLYGON ((386257.44319999963 5187875.310799999, 386658.2045999998 5187867.5163, 386648.25820000004 5187464.980799999, 386246.43429999985 5187472.5611000005, 386257.44319999963 5187875.310799999))"
689,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,40.0,40.07,subsurface,Cass,139,30,28,SWNW,,"POLYGON ((386246.43429999985 5187472.5611000005, 386648.25820000004 5187464.980799999, 386638.3119999999 5187062.432, 386235.42530000024 5187069.8114, 386246.43429999985 5187472.5611000005))"
690,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,4.3,48.26,subsurface,Cass,137,29,8,NENW,,"POLYGON ((394297.2943000002 5173199.8695, 394701.30260000005 5173186.3552, 394690.16669999994 5172781.517100001, 394683.66170000006 5172545.029999999, 394415.62119999994 5172793.945699999, 394287.1791000003 5172797.265799999, 394297.2943000002 5173199.8695))"
691,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,40.0,40.33,subsurface,Cass,139,31,24,NWNW,,"POLYGON ((381459.3830000004 5189537.314300001, 381863.8914000001 5189535.273700001, 381855.3579000002 5189131.929300001, 381451.3744999999 5189133.5638999995, 381459.3830000004 5189537.314300001))"
692,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,40.0,39.51,subsurface,Cass,140,31,8,NWNE,,"POLYGON ((376229.1211000001 5202386.655300001, 376631.45040000044 5202389.8211, 376614.0935000004 5201991.2425999995, 376213.31230000034 5201988.9362, 376229.1211000001 5202386.655300001))"
693,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,40.0,39.15,subsurface,Cass,140,31,8,SWNE,,"POLYGON ((376213.31230000034 5201988.9362, 376614.0935000004 5201991.2425999995, 376596.84779999964 5201595.216399999, 376197.5712000001 5201592.9186, 376213.31230000034 5201988.9362))"
694,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,26.0,25.36,subsurface,Cass,140,31,8,NESE,,"POLYGON ((376596.84779999964 5201595.216399999, 376839.38379999995 5201596.6121, 376829.51690000016 5201394.769400001, 376891.9138000002 5201200.987500001, 376579.6020999998 5201199.190199999, 376596.84779999964 5201595.216399999))"
695,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,46.25,48.0,subsurface,Cass,140,31,13,NENE,,"POLYGON ((383351.0773 5200621.447000001, 383346.87650000025 5200448.6691, 383346.8624 5200448.085899999, 383337.09810000006 5200046.476199999, 383337.08299999963 5200045.856000001, 382931.1490000002 5200036.4333999995, 382941.4665000001 5200390.2545, 383088.58669999987 5200403.0054, 383211.39070000034 5200661.503699999, 383351.0773 5200621.447000001))"
696,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,30.5,31.01,subsurface,Cass,140,31,13,SWNE,,"POLYGON ((382941.4665000001 5200390.2545, 382931.1490000002 5200036.4333999995, 382923.96520000044 5199790.074899999, 382825.9000000004 5199752.023499999, 382547.9678999996 5200077.428300001, 382595.1849999996 5200161.1193, 382835.9247000003 5200181.984099999, 382904.01960000023 5200387.009, 382941.4665000001 5200390.2545))"
697,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,19.5,19.73,subsurface,Cass,140,31,13,NESE,,"POLYGON ((383337.08299999963 5200045.856000001, 383333.09669999965 5199881.9004999995, 383332.75069999974 5199867.668199999, 383082.11290000007 5199851.4396, 382923.96520000044 5199790.074899999, 382931.1490000002 5200036.4333999995, 383337.08299999963 5200045.856000001))"
