,state,university,acres,gis_acres,trust_name,managing_agency,county,township,range,section,data_source,geometry
442,MN,University of Minnesota,40.0,35.97,Trust Fund: University (University Trust),Department of Natural Resources,St. Louis,61,14,13,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((569552.5109000001 5290246.5647, 569907.6409 5290266.041200001, 569914.2439000001 5289855.293400001, 569563.9884000001 5289833.588400001, 569552.5109000001 5290246.5647))"
443,MN,University of Minnesota,40.0,35.74,Trust Fund: University (University Trust),Department of Natural Resources,St. Louis,61,14,13,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((569907.6409 5290266.041200001, 570262.7696000002 5290285.5173, 570264.4971000003 5289877.0197, 569914.2439000001 5289855.293400001, 569907.6409 5290266.041200001))"
444,MN,University of Minnesota,40.0,36.01,Trust Fund: University (University Trust),Department of Natural Resources,St. Louis,61,14,13,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((570261.0421000002 5290694.015000001, 570621.0433999998 5290711.2513999995, 570617.8960999995 5290305.0145, 570262.7696000002 5290285.5173, 570261.0421000002 5290694.015000001))"
445,MN,University of Minnesota,40.0,35.52,Trust Fund: University (University Trust),Department of Natural Resources,St. Louis,61,14,13,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((570262.7696000002 5290285.5173, 570617.8960999995 5290305.0145, 570614.7482000003 5289898.767000001, 570264.4971000003 5289877.0197, 570262.7696000002 5290285.5173))"
446,MN,University of Minnesota,40.0,39.6,Trust Fund: University (University Trust),Department of Natural Resources,St. Louis,61,14,14,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((568734.1819000002 5291064.5177, 569131.8700000001 5291068.5178, 569146.6573999999 5290661.305, 568752.2812999999 5290663.068399999, 568734.1819000002 5291064.5177))"
447,MN,University of Minnesota,40.0,38.69,Trust Fund: University (University Trust),Department of Natural Resources,St. Louis,61,14,14,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((568357.9047999997 5290664.831700001, 568752.2812999999 5290663.068399999, 568770.3823999995 5290261.565099999, 568379.3191999998 5290269.0907000005, 568357.9047999997 5290664.831700001))"
448,MN,University of Minnesota,40.0,38.12,Trust Fund: University (University Trust),Department of Natural Resources,St. Louis,61,14,14,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((567963.5289000003 5290666.595000001, 568357.9047999997 5290664.831700001, 568379.3191999998 5290269.0907000005, 567988.2567999996 5290276.6165, 567963.5289000003 5290666.595000001))"
449,MN,University of Minnesota,40.0,37.77,Trust Fund: University (University Trust),Department of Natural Resources,St. Louis,61,14,14,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((567988.2567999996 5290276.6165, 568379.3191999998 5290269.0907000005, 568400.7341999998 5289873.337200001, 568012.9874999998 5289886.638699999, 567988.2567999996 5290276.6165))"
450,MN,University of Minnesota,40.0,38.33,Trust Fund: University (University Trust),Department of Natural Resources,St. Louis,61,14,14,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((568379.3191999998 5290269.0907000005, 568770.3823999995 5290261.565099999, 568788.4833000004 5289860.061899999, 568400.7341999998 5289873.337200001, 568379.3191999998 5290269.0907000005))"
451,MN,University of Minnesota,40.0,39.25,Trust Fund: University (University Trust),Department of Natural Resources,St. Louis,61,14,14,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((568752.2812999999 5290663.068399999, 569146.6573999999 5290661.305, 569161.4458999997 5290254.065099999, 568770.3823999995 5290261.565099999, 568752.2812999999 5290663.068399999))"
452,MN,University of Minnesota,40.0,38.9,Trust Fund: University (University Trust),Department of Natural Resources,St. Louis,61,14,14,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((568770.3823999995 5290261.565099999, 569161.4458999997 5290254.065099999, 569176.2347999997 5289846.812100001, 568788.4833000004 5289860.061899999, 568770.3823999995 5290261.565099999))"
453,MN,University of Minnesota,40.0,39.86,Trust Fund: University (University Trust),Department of Natural Resources,St. Louis,61,14,15,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((567578.8838999998 5290260.242000001, 567988.2567999996 5290276.6165, 568012.9874999998 5289886.638699999, 567598.7380999997 5289869.1095, 567578.8838999998 5290260.242000001))"
454,MN,University of Minnesota,40.0,40.56,Trust Fund: University (University Trust),Department of Natural Resources,St. Louis,59,14,14,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((569190.8137999997 5272304.8171999995, 569593.9803999998 5272274.673699999, 569596.8085000003 5271871.0951000005, 569193.9156999998 5271893.996200001, 569190.8137999997 5272304.8171999995))"
455,MN,University of Minnesota,40.0,41.28,Trust Fund: University (University Trust),Department of Natural Resources,St. Louis,59,14,14,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((568787.6520999996 5272334.988700001, 569190.8137999997 5272304.8171999995, 569193.9156999998 5271893.996200001, 568791.0256000003 5271916.8968, 568787.6520999996 5272334.988700001))"
456,MN,University of Minnesota,40.0,41.26,Trust Fund: University (University Trust),Department of Natural Resources,St. Louis,59,14,14,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((568791.0256000003 5271916.8968, 569193.9156999998 5271893.996200001, 569197.0173000004 5271483.1609000005, 568794.4009999996 5271498.8057, 568791.0256000003 5271916.8968))"
457,MN,University of Minnesota,40.0,40.54,Trust Fund: University (University Trust),Department of Natural Resources,St. Louis,59,14,14,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((569193.9156999998 5271893.996200001, 569596.8085000003 5271871.0951000005, 569599.6363000004 5271467.516899999, 569197.0173000004 5271483.1609000005, 569193.9156999998 5271893.996200001))"
458,MN,University of Minnesota,40.0,41.64,Trust Fund: University (University Trust),Department of Natural Resources,St. Louis,59,14,14,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((567982.5228000004 5271946.8737, 568386.7735000001 5271931.885199999, 568390.8306999998 5271514.4857, 567987.2630000003 5271530.166300001, 567982.5228000004 5271946.8737))"
459,MN,University of Minnesota,40.0,41.71,Trust Fund: University (University Trust),Department of Natural Resources,St. Louis,59,14,14,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((568386.7735000001 5271931.885199999, 568791.0256000003 5271916.8968, 568794.4009999996 5271498.8057, 568390.8306999998 5271514.4857, 568386.7735000001 5271931.885199999))"
460,MN,University of Minnesota,40.0,41.04,Trust Fund: University (University Trust),Department of Natural Resources,St. Louis,59,14,14,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((568390.8306999998 5271514.4857, 568794.4009999996 5271498.8057, 568797.7072000001 5271088.680199999, 568394.8536 5271101.0701, 568390.8306999998 5271514.4857))"
461,MN,University of Minnesota,40.0,41.37,Trust Fund: University (University Trust),Department of Natural Resources,St. Louis,59,14,14,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((567987.2630000003 5271530.166300001, 568390.8306999998 5271514.4857, 568394.8536 5271101.0701, 567992.0014000004 5271113.4596, 567987.2630000003 5271530.166300001))"
462,MN,University of Minnesota,40.0,41.3,Trust Fund: University (University Trust),Department of Natural Resources,St. Louis,59,14,14,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((567992.0014000004 5271113.4596, 568394.8536 5271101.0701, 568398.8765000002 5270687.6406, 567996.7391999997 5270696.7530000005, 567992.0014000004 5271113.4596))"
463,MN,University of Minnesota,40.0,40.97,Trust Fund: University (University Trust),Department of Natural Resources,St. Louis,59,14,14,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((568394.8536 5271101.0701, 568797.7072000001 5271088.680199999, 568801.0155999996 5270678.5558, 568398.8765000002 5270687.6406, 568394.8536 5271101.0701))"
464,MN,University of Minnesota,40.0,40.32,Trust Fund: University (University Trust),Department of Natural Resources,St. Louis,59,14,14,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((569197.0173000004 5271483.1609000005, 569599.6363000004 5271467.516899999, 569602.4631000003 5271063.937899999, 569200.0845999997 5271076.3091, 569197.0173000004 5271483.1609000005))"
465,MN,University of Minnesota,40.0,40.64,Trust Fund: University (University Trust),Department of Natural Resources,St. Louis,59,14,14,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((568794.4009999996 5271498.8057, 569197.0173000004 5271483.1609000005, 569200.0845999997 5271076.3091, 568797.7072000001 5271088.680199999, 568794.4009999996 5271498.8057))"
466,MN,University of Minnesota,40.0,40.62,Trust Fund: University (University Trust),Department of Natural Resources,St. Louis,59,14,14,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((568797.7072000001 5271088.680199999, 569200.0845999997 5271076.3091, 569203.1516000004 5270669.443499999, 568801.0155999996 5270678.5558, 568797.7072000001 5271088.680199999))"
467,MN,University of Minnesota,40.0,40.3,Trust Fund: University (University Trust),Department of Natural Resources,St. Louis,59,14,14,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((569200.0845999997 5271076.3091, 569602.4631000003 5271063.937899999, 569605.2896999996 5270660.359099999, 569203.1516000004 5270669.443499999, 569200.0845999997 5271076.3091))"
468,MN,University of Minnesota,40.0,41.71,Trust Fund: University (University Trust),Department of Natural Resources,St. Louis,59,14,15,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((567566.8438999997 5271926.8266, 567982.5228000004 5271946.8737, 567987.2630000003 5271530.166300001, 567576.0323000001 5271527.9538, 567566.8438999997 5271926.8266))"
469,MN,University of Minnesota,40.0,37.33,Trust Fund: University (University Trust),Department of Natural Resources,St. Louis,59,14,15,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((566753.0197000001 5271914.0866, 567151.1628 5271906.7795, 567164.807 5271525.741, 566779.9999000002 5271523.670700001, 566753.0197000001 5271914.0866))"
470,MN,University of Minnesota,40.0,39.13,Trust Fund: University (University Trust),Department of Natural Resources,St. Louis,59,14,15,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((566389.2857999997 5271128.938999999, 566784.2763999999 5271125.2475000005, 566788.5528999995 5270726.810799999, 566383.3720000004 5270736.2784, 566389.2857999997 5271128.938999999))"
471,MN,University of Minnesota,40.0,39.69,Trust Fund: University (University Trust),Department of Natural Resources,St. Louis,59,14,15,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((566784.2763999999 5271125.2475000005, 567179.2690000003 5271121.556, 567193.7358999997 5270717.371099999, 566788.5528999995 5270726.810799999, 566784.2763999999 5271125.2475000005))"
472,MN,University of Minnesota,40.0,41.81,Trust Fund: University (University Trust),Department of Natural Resources,St. Louis,59,14,15,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((567576.0323000001 5271527.9538, 567987.2630000003 5271530.166300001, 567992.0014000004 5271113.4596, 567585.6343 5271117.5078, 567576.0323000001 5271527.9538))"
473,MN,University of Minnesota,40.0,40.66,Trust Fund: University (University Trust),Department of Natural Resources,St. Louis,59,14,15,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((567179.2690000003 5271121.556, 567585.6343 5271117.5078, 567595.2366000004 5270707.0482, 567193.7358999997 5270717.371099999, 567179.2690000003 5271121.556))"
474,MN,University of Minnesota,40.0,41.3,Trust Fund: University (University Trust),Department of Natural Resources,St. Louis,59,14,15,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((567585.6343 5271117.5078, 567992.0014000004 5271113.4596, 567996.7391999997 5270696.7530000005, 567595.2366000004 5270707.0482, 567585.6343 5271117.5078))"
475,MN,University of Minnesota,40.0,39.19,Trust Fund: University (University Trust),Department of Natural Resources,St. Louis,59,14,20,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((564391.1030000001 5269601.795600001, 564792.4502999997 5269606.8895, 564793.8306999998 5269214.827299999, 564394.4243000001 5269202.3605, 564391.1030000001 5269601.795600001))"
476,MN,University of Minnesota,40.0,37.32,Trust Fund: University (University Trust),Department of Natural Resources,St. Louis,59,14,21,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((565982.7423 5270744.9661, 566383.3720000004 5270736.2784, 566389.3009000001 5270361.2434, 565987.7714 5270367.1371, 565982.7423 5270744.9661))"
477,MN,University of Minnesota,40.0,37.43,Trust Fund: University (University Trust),Department of Natural Resources,St. Louis,59,14,21,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((565987.7714 5270367.1371, 566389.3009000001 5270361.2434, 566395.2295000004 5269986.208799999, 565992.6984000001 5269989.100400001, 565987.7714 5270367.1371))"
478,MN,University of Minnesota,40.0,37.05,Trust Fund: University (University Trust),Department of Natural Resources,St. Louis,59,14,22,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((567595.2366000004 5270707.0482, 567996.7391999997 5270696.7530000005, 567986.9342999998 5270320.212300001, 567592.9490999999 5270330.562899999, 567595.2366000004 5270707.0482))"
479,MN,University of Minnesota,40.0,37.02,Trust Fund: University (University Trust),Department of Natural Resources,St. Louis,59,14,22,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((567193.7358999997 5270717.371099999, 567595.2366000004 5270707.0482, 567592.9490999999 5270330.562899999, 567198.9656999996 5270340.9135, 567193.7358999997 5270717.371099999))"
480,MN,University of Minnesota,40.0,36.32,Trust Fund: University (University Trust),Department of Natural Resources,St. Louis,59,14,22,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((567198.9656999996 5270340.9135, 567592.9490999999 5270330.562899999, 567590.6612999998 5269954.063999999, 567204.1972000003 5269964.4562, 567198.9656999996 5270340.9135))"
481,MN,University of Minnesota,40.0,36.35,Trust Fund: University (University Trust),Department of Natural Resources,St. Louis,59,14,22,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((567592.9490999999 5270330.562899999, 567986.9342999998 5270320.212300001, 567977.1272999998 5269943.671700001, 567590.6612999998 5269954.063999999, 567592.9490999999 5270330.562899999))"
